shipment_id,sku,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag
S-3591,SKU-122,2,2,2024-01-16,0,0
S-3591,SKU-123,1,1,2024-01-16,0,0
S-3591,SKU-191,1,1,2024-01-16,0,0
S-3591,SKU-178,1,0,2024-01-16,0,0
S-3592,SKU-002,1,1,2024-05-03,0,1
S-3592,SKU-165,2,2,2024-05-03,0,0
S-3593,SKU-048,1,1,2024-04-04,0,0
S-3595,SKU-007,1,1,2024-03-12,0,0
S-3595,SKU-093,2,2,2024-03-12,0,0
S-3595,SKU-155,1,1,2024-03-12,0,0
S-3596,SKU-056,1,1,2024-02-13,0,0
S-3596,SKU-049,2,2,2024-02-13,0,0
S-3597,SKU-175,1,1,2024-04-03,0,1
S-3597,SKU-179,2,1,2024-04-03,0,0
S-3598,SKU-055,1,1,2024-04-03,0,0
S-3598,SKU-123,1,1,2024-04-03,0,0
S-3599,SKU-075,3,3,2024-02-21,0,0
S-3600,SKU-011,1,1,2024-03-19,0,0
S-3601,SKU-035,1,1,2024-02-25,0,0
S-3601,SKU-144,1,1,2024-02-25,0,0
S-3601,SKU-083,2,2,2024-02-25,0,0
S-3602,SKU-097,2,2,2024-03-03,0,0
S-3602,SKU-152,2,2,2024-03-03,0,0
S-3602,SKU-118,1,1,2024-03-03,0,0
S-3602,SKU-159,1,0,2024-03-03,0,0
S-3603,SKU-122,2,2,2024-03-23,0,0
S-3605,SKU-160,1,1,2024-01-29,0,0
S-3606,SKU-182,2,2,2024-01-30,1,0
S-3607,SKU-167,4,4,2024-02-23,0,0
S-3607,SKU-185,2,1,2024-02-23,1,0
S-3607,SKU-087,1,1,2024-02-23,1,0
S-3607,SKU-137,2,2,2024-02-23,0,0
S-3608,SKU-176,1,1,2024-02-02,0,0
S-3608,SKU-047,1,1,2024-02-02,0,0
S-3609,SKU-177,1,0,2024-02-09,0,1
S-3609,SKU-025,2,1,2024-02-09,0,0
S-3610,SKU-001,1,1,2024-02-09,0,0
S-3610,SKU-065,2,2,2024-02-09,0,0
S-3611,SKU-195,1,1,2024-04-04,0,0
S-3612,SKU-059,4,4,2024-04-04,0,0
S-3613,SKU-072,4,4,2024-04-02,0,0
S-3614,SKU-076,1,1,2024-04-01,0,0
S-3615,SKU-127,1,1,2024-01-10,0,0
S-3615,SKU-077,3,3,2024-01-10,0,0
S-3616,SKU-152,1,1,2024-03-11,0,0
S-3617,SKU-039,1,1,2024-02-08,0,0
S-3618,SKU-173,4,4,2024-03-02,0,0
S-3618,SKU-124,1,0,2024-03-02,0,0
S-3618,SKU-003,1,1,2024-03-02,0,0
S-3619,SKU-085,1,1,2024-04-10,0,0
S-3619,SKU-177,1,1,2024-04-10,0,1
S-3620,SKU-069,1,1,2024-04-11,0,0
S-3620,SKU-088,2,2,2024-04-11,0,0
S-3621,SKU-083,1,0,2024-02-19,0,0
S-3621,SKU-112,2,2,2024-02-19,0,0
S-3622,SKU-018,1,1,2024-05-04,0,0
S-3622,SKU-160,1,1,2024-05-04,0,0
S-3623,SKU-057,1,0,2024-04-28,0,0
S-3624,SKU-008,1,1,2024-04-28,0,0
S-3624,SKU-001,3,2,2024-04-28,0,0
S-3625,SKU-063,2,2,2024-04-18,1,1
S-3626,SKU-199,1,1,2024-03-17,0,0
S-3626,SKU-048,1,1,2024-03-17,0,0
S-3626,SKU-173,1,0,2024-03-17,0,0
S-3626,SKU-040,1,1,2024-03-17,0,0
S-3627,SKU-116,1,0,2024-02-17,0,0
S-3627,SKU-120,1,1,2024-02-17,0,0
S-3627,SKU-053,4,4,2024-02-17,0,0
S-3627,SKU-056,1,1,2024-02-17,0,0
S-3628,SKU-077,2,2,2024-03-20,0,0
S-3628,SKU-102,1,1,2024-03-20,0,0
S-3629,SKU-187,1,1,2024-03-20,0,1
S-3629,SKU-103,2,2,2024-03-20,0,0
S-3630,SKU-054,1,1,2024-03-29,0,0
S-3631,SKU-143,2,2,2024-03-29,0,0
S-3632,SKU-086,2,2,2024-03-21,0,0
S-3632,SKU-061,2,2,2024-03-21,0,0
S-3632,SKU-097,3,3,2024-03-21,0,0
S-3632,SKU-009,3,3,2024-03-21,0,0
S-3633,SKU-078,1,1,2024-02-06,0,0
S-3634,SKU-129,1,1,2024-02-05,1,0
S-3635,SKU-187,3,3,2024-02-07,0,0
S-3636,SKU-022,3,3,2024-02-08,0,0
S-3637,SKU-077,1,1,2024-03-02,0,0
S-3638,SKU-182,1,1,2024-03-01,0,0
S-3639,SKU-127,1,1,2024-04-18,0,0
S-3641,SKU-005,1,1,2024-03-22,0,0
S-3642,SKU-122,2,2,2024-01-22,0,0
S-3644,SKU-043,2,2,2024-02-08,0,0
S-3644,SKU-130,1,1,2024-02-08,1,0
S-3644,SKU-110,1,1,2024-02-08,0,0
S-3645,SKU-096,1,1,2024-04-09,0,0
S-3647,SKU-001,2,2,2024-03-16,0,0
S-3647,SKU-111,2,2,2024-03-16,0,0
S-3648,SKU-063,2,2,2024-01-28,0,0
S-3649,SKU-011,1,1,2024-01-27,0,0
S-3650,SKU-170,1,1,2024-02-14,0,0
S-3650,SKU-131,4,4,2024-02-14,0,0
S-3651,SKU-068,1,1,2024-03-22,0,0
S-3653,SKU-147,1,1,2024-03-07,0,0
S-3653,SKU-187,2,2,2024-03-07,0,0
S-3653,SKU-019,2,2,2024-03-07,0,0
S-3653,SKU-073,1,1,2024-03-07,0,0
S-3654,SKU-125,1,1,2024-02-13,0,0
S-3655,SKU-027,2,2,2024-04-05,0,0
S-3655,SKU-056,2,2,2024-04-05,0,0
S-3656,SKU-054,2,2,2024-04-06,0,0
S-3656,SKU-134,1,1,2024-04-06,0,0
S-3657,SKU-182,1,1,2024-02-18,0,0
S-3657,SKU-154,3,3,2024-02-18,0,0
S-3658,SKU-072,4,4,2024-02-17,0,0
S-3658,SKU-139,1,1,2024-02-17,0,0
S-3659,SKU-110,1,1,2024-03-01,0,0
S-3659,SKU-009,3,2,2024-03-01,0,0
S-3660,SKU-081,1,1,2024-02-01,0,0
S-3661,SKU-004,1,0,2024-01-08,0,1
S-3661,SKU-073,2,2,2024-01-08,0,0
S-3662,SKU-037,1,1,2024-04-20,0,0
S-3663,SKU-112,1,1,2024-01-16,1,0
S-3663,SKU-076,4,4,2024-01-16,0,0
S-3663,SKU-199,1,1,2024-01-16,0,0
S-3664,SKU-191,1,1,2024-01-08,0,0
S-3664,SKU-066,1,1,2024-01-08,1,0
S-3664,SKU-152,2,2,2024-01-08,0,0
S-3664,SKU-057,3,3,2024-01-08,0,0
S-3665,SKU-184,1,1,2024-02-20,0,0
S-3666,SKU-041,2,2,2024-02-19,0,0
S-3667,SKU-181,2,2,2024-03-12,0,0
S-3667,SKU-167,1,1,2024-03-12,0,0
S-3668,SKU-020,1,1,2024-03-12,0,0
S-3668,SKU-137,1,1,2024-03-12,0,0
S-3669,SKU-144,2,2,2024-03-06,0,0
S-3670,SKU-065,2,2,2024-04-28,0,0
S-3671,SKU-059,1,1,2024-04-28,0,0
S-3672,SKU-180,1,1,2024-01-29,0,0
S-3672,SKU-047,1,0,2024-01-29,0,0
S-3673,SKU-019,1,1,2024-01-29,0,0
S-3673,SKU-176,1,1,2024-01-29,0,0
S-3674,SKU-050,1,0,2024-04-11,0,0
S-3674,SKU-181,3,3,2024-04-11,0,0
S-3674,SKU-152,1,1,2024-04-11,1,0
S-3674,SKU-136,1,1,2024-04-11,0,0
S-3675,SKU-164,1,0,2024-01-31,0,0
S-3675,SKU-042,1,1,2024-01-31,0,0
S-3676,SKU-184,1,1,2024-03-12,0,1
S-3677,SKU-179,3,3,2024-01-07,0,1
S-3677,SKU-126,2,2,2024-01-07,0,0
S-3677,SKU-130,1,1,2024-01-07,1,0
S-3677,SKU-192,1,1,2024-01-07,0,0
S-3678,SKU-037,1,1,2024-02-11,0,0
S-3678,SKU-053,2,1,2024-02-11,0,0
S-3678,SKU-033,1,1,2024-02-11,0,0
S-3679,SKU-015,3,3,2024-02-29,0,0
S-3679,SKU-124,1,1,2024-02-29,0,0
S-3679,SKU-167,1,1,2024-02-29,0,0
S-3679,SKU-085,1,1,2024-02-29,0,0
S-3680,SKU-134,1,1,2024-04-19,0,0
S-3680,SKU-099,3,3,2024-04-19,0,1
S-3680,SKU-013,3,3,2024-04-19,0,0
S-3681,SKU-148,1,1,2024-01-17,0,0
S-3682,SKU-079,3,3,2024-03-03,0,0
S-3683,SKU-103,2,2,2024-03-03,0,0
S-3684,SKU-154,1,1,2024-05-01,0,0
S-3684,SKU-070,1,0,2024-05-01,0,0
S-3684,SKU-138,1,1,2024-05-01,0,0
S-3685,SKU-132,4,3,2024-03-04,0,0
S-3686,SKU-114,3,3,2024-02-03,0,0
S-3686,SKU-160,1,1,2024-02-03,0,0
S-3687,SKU-176,1,1,2024-02-04,0,0
S-3688,SKU-050,1,1,2024-01-25,1,0
S-3688,SKU-139,2,2,2024-01-25,0,0
S-3689,SKU-174,2,2,2024-01-25,0,0
S-3690,SKU-114,1,1,2024-04-02,0,0
S-3690,SKU-040,4,4,2024-04-02,0,0
S-3691,SKU-031,1,0,2024-03-24,0,0
S-3693,SKU-016,1,1,2024-01-17,0,0
S-3693,SKU-140,3,3,2024-01-17,0,0
S-3694,SKU-107,1,1,2024-02-19,1,0
S-3694,SKU-022,1,1,2024-02-19,0,0
S-3695,SKU-002,1,1,2024-02-06,0,0
S-3696,SKU-034,1,1,2024-02-06,0,0
S-3697,SKU-092,2,2,2024-01-21,0,0
S-3697,SKU-083,3,3,2024-01-21,0,0
S-3697,SKU-082,1,1,2024-01-21,0,0
S-3698,SKU-072,3,2,2024-02-11,0,0
S-3699,SKU-171,1,1,2024-03-13,0,0
S-3699,SKU-128,1,1,2024-03-13,1,0
S-3700,SKU-134,1,1,2024-03-13,0,0
S-3701,SKU-193,1,0,2024-01-12,0,0
S-3702,SKU-127,1,1,2024-02-28,0,1
S-3702,SKU-091,1,1,2024-02-28,1,0
S-3703,SKU-066,1,1,2024-03-10,0,0
S-3704,SKU-111,1,1,2024-04-09,0,0
S-3706,SKU-002,2,2,2024-02-18,0,0
S-3707,SKU-135,1,1,2024-04-23,0,0
S-3707,SKU-099,1,1,2024-04-23,0,0
S-3707,SKU-014,1,1,2024-04-23,0,0
S-3708,SKU-107,2,1,2024-02-08,1,0
S-3709,SKU-034,1,1,2024-01-21,0,0
S-3710,SKU-015,1,1,2024-02-29,0,0
S-3710,SKU-175,1,1,2024-02-29,0,0
S-3710,SKU-092,2,2,2024-02-29,0,0
S-3711,SKU-066,1,1,2024-01-11,0,0
S-3711,SKU-084,1,1,2024-01-11,0,0
S-3712,SKU-091,2,1,2024-01-12,0,0
S-3713,SKU-078,1,1,2024-02-02,0,0
S-3713,SKU-018,1,1,2024-02-02,0,0
S-3713,SKU-066,1,1,2024-02-02,0,0
S-3713,SKU-067,2,2,2024-02-02,0,0
S-3714,SKU-002,2,2,2024-02-24,0,0
S-3714,SKU-076,1,0,2024-02-24,0,0
S-3715,SKU-105,1,1,2024-03-26,0,0
S-3715,SKU-052,1,1,2024-03-26,0,0
S-3716,SKU-136,1,1,2024-03-26,0,0
S-3717,SKU-082,1,1,2024-03-06,0,0
S-3717,SKU-132,2,2,2024-03-06,0,0
S-3717,SKU-060,2,2,2024-03-06,0,0
S-3717,SKU-199,1,1,2024-03-06,0,0
S-3718,SKU-105,2,2,2024-04-24,0,0
S-3718,SKU-006,1,1,2024-04-24,0,0
S-3718,SKU-063,3,3,2024-04-24,0,0
S-3719,SKU-077,1,1,2024-04-20,0,0
S-3719,SKU-040,1,0,2024-04-20,0,0
S-3720,SKU-069,1,1,2024-04-20,0,0
S-3721,SKU-045,2,2,2024-01-15,0,0
S-3721,SKU-016,1,0,2024-01-15,0,0
S-3721,SKU-012,2,2,2024-01-15,0,0
S-3722,SKU-157,1,1,2024-03-17,0,0
S-3722,SKU-189,1,0,2024-03-17,0,0
S-3723,SKU-199,1,1,2024-04-04,0,0
S-3723,SKU-008,1,0,2024-04-04,0,0
S-3723,SKU-156,2,2,2024-04-04,0,0
S-3723,SKU-072,2,2,2024-04-04,0,0
S-3724,SKU-004,2,2,2024-04-06,0,0
S-3725,SKU-198,1,1,2024-03-09,0,1
S-3727,SKU-164,3,3,2024-01-29,0,0
S-3728,SKU-125,1,0,2024-03-29,1,0
S-3728,SKU-156,1,0,2024-03-29,0,0
S-3728,SKU-153,2,2,2024-03-29,0,0
S-3728,SKU-122,1,0,2024-03-29,1,0
S-3729,SKU-087,2,2,2024-01-23,0,0
S-3730,SKU-069,1,0,2024-03-14,0,0
S-3730,SKU-029,2,2,2024-03-14,0,0
S-3730,SKU-143,2,2,2024-03-14,1,0
S-3731,SKU-135,1,1,2024-02-29,0,1
S-3731,SKU-070,3,3,2024-02-29,0,0
S-3731,SKU-157,3,2,2024-02-29,0,0
S-3732,SKU-119,2,2,2024-04-01,0,0
S-3732,SKU-011,4,4,2024-04-01,0,0
S-3733,SKU-097,1,1,2024-01-20,0,0
S-3733,SKU-198,1,1,2024-01-20,0,1
S-3733,SKU-177,1,1,2024-01-20,0,0
S-3733,SKU-193,1,1,2024-01-20,0,0
S-3734,SKU-083,3,3,2024-04-18,0,0
S-3734,SKU-147,1,1,2024-04-18,0,0
S-3734,SKU-164,3,3,2024-04-18,0,0
S-3734,SKU-128,2,2,2024-04-18,0,0
S-3735,SKU-087,1,1,2024-04-17,0,0
S-3736,SKU-150,1,1,2024-04-18,0,0
S-3737,SKU-001,1,1,2024-02-01,0,0
S-3737,SKU-036,2,2,2024-02-01,0,0
S-3737,SKU-169,2,2,2024-02-01,0,0
S-3737,SKU-111,2,2,2024-02-01,0,0
S-3738,SKU-167,3,3,2024-03-24,0,0
S-3738,SKU-060,1,1,2024-03-24,0,0
S-3739,SKU-038,1,1,2024-03-25,0,1
S-3739,SKU-012,1,1,2024-03-25,0,0
S-3740,SKU-036,1,1,2024-03-08,0,0
S-3740,SKU-196,1,1,2024-03-08,0,0
S-3741,SKU-157,3,2,2024-03-07,0,0
S-3741,SKU-072,2,2,2024-03-07,0,0
S-3741,SKU-005,1,1,2024-03-07,1,0
S-3741,SKU-120,2,1,2024-03-07,0,0
S-3742,SKU-145,1,1,2024-03-12,0,0
S-3742,SKU-191,1,1,2024-03-12,0,0
S-3742,SKU-059,1,1,2024-03-12,0,0
S-3742,SKU-025,1,1,2024-03-12,0,0
S-3743,SKU-112,1,0,2024-02-16,0,0
S-3743,SKU-137,1,1,2024-02-16,0,0
S-3743,SKU-093,2,2,2024-02-16,0,0
S-3743,SKU-118,2,2,2024-02-16,0,0
S-3744,SKU-132,3,3,2024-01-26,0,0
S-3744,SKU-109,1,1,2024-01-26,0,0
S-3745,SKU-018,2,2,2024-01-26,0,0
S-3746,SKU-052,1,1,2024-03-05,0,0
S-3748,SKU-129,4,4,2024-03-19,0,0
S-3748,SKU-134,1,0,2024-03-19,0,0
S-3749,SKU-082,3,3,2024-03-29,0,0
S-3750,SKU-165,1,1,2024-03-30,0,1
S-3751,SKU-132,1,1,2024-01-20,0,0
S-3751,SKU-179,1,1,2024-01-20,0,0
S-3752,SKU-147,1,1,2024-03-01,0,0
S-3753,SKU-041,1,1,2024-04-19,0,0
S-3753,SKU-063,1,1,2024-04-19,0,1
S-3754,SKU-110,2,2,2024-03-29,1,0
S-3755,SKU-185,2,2,2024-03-03,0,0
S-3755,SKU-165,1,1,2024-03-03,0,0
S-3755,SKU-189,1,1,2024-03-03,0,0
S-3755,SKU-093,2,2,2024-03-03,0,0
S-3756,SKU-043,1,1,2024-02-03,0,0
S-3756,SKU-108,1,1,2024-02-03,0,0
S-3757,SKU-118,1,1,2024-02-02,0,0
S-3758,SKU-026,1,1,2024-01-20,0,0
S-3758,SKU-050,2,2,2024-01-20,0,0
S-3758,SKU-054,2,2,2024-01-20,0,0
S-3758,SKU-114,1,1,2024-01-20,0,0
S-3759,SKU-152,3,3,2024-02-18,1,0
S-3760,SKU-169,2,2,2024-03-17,0,0
S-3761,SKU-096,1,1,2024-03-17,0,1
S-3761,SKU-024,1,1,2024-03-17,0,0
S-3761,SKU-136,1,1,2024-03-17,0,0
S-3762,SKU-076,1,1,2024-03-09,0,0
S-3762,SKU-200,1,0,2024-03-09,0,0
S-3763,SKU-039,2,2,2024-03-08,0,0
S-3763,SKU-129,1,1,2024-03-08,0,0
S-3764,SKU-160,1,0,2024-05-01,0,1
S-3764,SKU-145,1,1,2024-05-01,0,0
S-3765,SKU-107,1,1,2024-05-01,0,0
S-3765,SKU-080,2,2,2024-05-01,0,0
S-3766,SKU-061,1,1,2024-03-01,0,0
S-3767,SKU-040,2,2,2024-03-01,0,0
S-3768,SKU-186,1,1,2024-03-18,0,0
S-3770,SKU-057,1,1,2024-05-02,0,0
S-3771,SKU-116,1,0,2024-03-12,0,0
S-3771,SKU-031,2,2,2024-03-12,0,0
S-3771,SKU-160,1,1,2024-03-12,0,0
S-3771,SKU-129,4,4,2024-03-12,0,1
S-3772,SKU-059,3,3,2024-02-07,0,0
S-3772,SKU-174,1,1,2024-02-07,0,0
S-3773,SKU-147,2,2,2024-02-07,0,0
S-3773,SKU-121,1,1,2024-02-07,0,0
S-3774,SKU-183,1,1,2024-04-07,0,0
S-3774,SKU-070,1,1,2024-04-07,0,0
S-3774,SKU-139,2,2,2024-04-07,0,0
S-3775,SKU-115,1,1,2024-01-13,0,0
S-3775,SKU-072,1,0,2024-01-13,0,0
S-3775,SKU-120,3,3,2024-01-13,0,0
S-3776,SKU-114,3,3,2024-03-28,0,0
S-3776,SKU-019,2,2,2024-03-28,0,1
S-3776,SKU-161,1,1,2024-03-28,0,0
S-3777,SKU-081,2,2,2024-02-17,0,0
S-3777,SKU-052,3,3,2024-02-17,0,0
S-3778,SKU-152,4,4,2024-02-17,0,0
S-3779,SKU-139,1,1,2024-01-30,0,0
S-3780,SKU-160,2,2,2024-01-29,0,1
S-3781,SKU-192,4,4,2024-01-21,0,0
S-3783,SKU-119,2,2,2024-04-01,0,0
S-3784,SKU-017,1,1,2024-04-26,0,0
S-3786,SKU-150,1,1,2024-01-12,0,0
S-3786,SKU-017,4,4,2024-01-12,0,0
S-3786,SKU-083,1,1,2024-01-12,0,0
S-3787,SKU-149,1,1,2024-02-28,0,0
S-3787,SKU-078,2,2,2024-02-28,0,0
S-3787,SKU-143,1,1,2024-02-28,0,0
S-3788,SKU-196,1,1,2024-01-07,0,0
S-3789,SKU-141,3,3,2024-04-09,0,0
S-3789,SKU-054,1,1,2024-04-09,0,0
S-3790,SKU-043,1,1,2024-04-09,1,0
S-3790,SKU-104,1,1,2024-04-09,0,0
S-3791,SKU-106,2,2,2024-03-01,0,0
S-3791,SKU-114,3,3,2024-03-01,0,0
S-3792,SKU-006,1,1,2024-04-04,0,0
S-3793,SKU-005,3,3,2024-04-12,0,0
S-3794,SKU-103,1,1,2024-03-29,0,0
S-3795,SKU-061,2,2,2024-03-13,0,0
S-3796,SKU-039,1,1,2024-03-13,0,0
S-3797,SKU-028,1,1,2024-01-21,0,0
S-3797,SKU-047,1,1,2024-01-21,0,1
S-3797,SKU-030,1,1,2024-01-21,0,0
S-3797,SKU-175,2,2,2024-01-21,0,0
S-3798,SKU-141,1,1,2024-02-23,0,0
S-3799,SKU-146,2,2,2024-01-24,0,0
S-3799,SKU-040,1,1,2024-01-24,0,0
S-3799,SKU-026,3,3,2024-01-24,0,0
S-3800,SKU-196,1,1,2024-03-07,1,0
S-3800,SKU-026,1,1,2024-03-07,0,0
S-3800,SKU-168,1,1,2024-03-07,0,0
S-3801,SKU-167,2,2,2024-03-30,0,0
S-3801,SKU-126,1,1,2024-03-30,0,0
S-3801,SKU-103,3,3,2024-03-30,0,0
S-3801,SKU-002,1,1,2024-03-30,0,0
S-3802,SKU-013,1,1,2024-03-23,0,0
S-3802,SKU-117,1,1,2024-03-23,0,0
S-3803,SKU-151,2,2,2024-03-24,0,1
S-3804,SKU-200,2,2,2024-02-16,0,0
S-3804,SKU-151,3,3,2024-02-16,0,0
S-3804,SKU-038,1,1,2024-02-16,0,0
S-3804,SKU-143,1,1,2024-02-16,0,0
S-3805,SKU-060,2,2,2024-02-15,0,0
S-3805,SKU-071,1,1,2024-02-15,0,0
S-3805,SKU-058,1,1,2024-02-15,0,0
S-3806,SKU-012,1,1,2024-03-20,0,0
S-3806,SKU-117,1,1,2024-03-20,0,0
S-3806,SKU-156,2,1,2024-03-20,0,0
S-3806,SKU-063,1,1,2024-03-20,0,0
S-3807,SKU-118,2,2,2024-03-24,0,0
S-3808,SKU-084,1,1,2024-03-25,1,1
S-3809,SKU-058,1,1,2024-02-22,0,0
S-3809,SKU-106,1,1,2024-02-22,0,0
S-3810,SKU-133,3,3,2024-02-23,0,0
S-3810,SKU-187,2,2,2024-02-23,0,0
S-3811,SKU-114,1,0,2024-02-06,0,1
S-3811,SKU-125,1,1,2024-02-06,0,1
S-3811,SKU-004,3,3,2024-02-06,0,0
S-3812,SKU-083,3,3,2024-04-29,0,1
S-3812,SKU-169,4,4,2024-04-29,0,0
S-3813,SKU-056,1,1,2024-04-28,0,0
S-3813,SKU-026,1,1,2024-04-28,0,0
S-3814,SKU-174,1,1,2024-04-29,0,1
S-3814,SKU-009,1,1,2024-04-29,0,0
S-3814,SKU-113,3,3,2024-04-29,0,0
S-3815,SKU-135,2,2,2024-02-05,0,0
S-3815,SKU-155,1,1,2024-02-05,0,0
S-3815,SKU-123,1,1,2024-02-05,0,0
S-3815,SKU-159,1,1,2024-02-05,0,0
S-3816,SKU-068,1,1,2024-02-13,0,0
S-3816,SKU-012,1,1,2024-02-13,0,0
S-3816,SKU-080,2,2,2024-02-13,0,0
S-3817,SKU-080,1,1,2024-03-23,0,1
S-3817,SKU-027,3,2,2024-03-23,0,1
S-3818,SKU-054,2,2,2024-03-22,0,0
S-3818,SKU-020,1,1,2024-03-22,0,0
S-3819,SKU-167,1,1,2024-01-15,0,0
S-3819,SKU-180,1,0,2024-01-15,0,0
S-3819,SKU-193,1,1,2024-01-15,0,0
S-3819,SKU-027,1,1,2024-01-15,0,0
S-3820,SKU-138,2,2,2024-03-21,0,0
S-3820,SKU-051,2,2,2024-03-21,0,0
S-3820,SKU-114,1,1,2024-03-21,1,0
S-3820,SKU-103,1,1,2024-03-21,0,0
S-3821,SKU-155,1,0,2024-03-31,0,0
S-3822,SKU-020,1,1,2024-04-01,0,0
S-3823,SKU-164,1,0,2024-03-15,0,0
S-3824,SKU-138,3,3,2024-03-18,0,0
S-3824,SKU-116,1,1,2024-03-18,0,0
S-3824,SKU-159,4,4,2024-03-18,0,0
S-3824,SKU-115,1,1,2024-03-18,1,0
S-3825,SKU-092,2,2,2024-03-04,0,0
S-3825,SKU-161,2,2,2024-03-04,0,0
S-3825,SKU-200,1,1,2024-03-04,0,0
S-3825,SKU-069,2,2,2024-03-04,0,0
S-3826,SKU-148,1,1,2024-02-10,0,0
S-3826,SKU-122,1,1,2024-02-10,0,0
S-3826,SKU-106,1,1,2024-02-10,0,0
S-3827,SKU-198,1,1,2024-01-26,0,0
S-3828,SKU-186,3,3,2024-04-22,1,0
S-3828,SKU-077,3,3,2024-04-22,0,0
S-3828,SKU-110,2,2,2024-04-22,0,0
S-3829,SKU-056,2,2,2024-02-11,0,1
S-3829,SKU-035,1,1,2024-02-11,0,0
S-3829,SKU-082,2,2,2024-02-11,0,0
S-3829,SKU-157,1,1,2024-02-11,0,0
S-3830,SKU-170,1,1,2024-04-08,0,0
S-3830,SKU-031,2,2,2024-04-08,0,0
S-3830,SKU-054,2,2,2024-04-08,0,0
S-3830,SKU-091,2,2,2024-04-08,0,0
S-3831,SKU-042,1,1,2024-02-28,0,0
S-3831,SKU-154,2,2,2024-02-28,0,0
S-3832,SKU-181,1,1,2024-02-29,0,0
S-3833,SKU-027,1,1,2024-04-05,0,0
S-3834,SKU-144,4,4,2024-01-14,0,0
S-3834,SKU-101,1,1,2024-01-14,0,0
S-3835,SKU-199,1,0,2024-01-14,0,0
S-3836,SKU-023,2,2,2024-03-27,0,0
S-3836,SKU-145,1,1,2024-03-27,0,0
S-3837,SKU-085,1,1,2024-03-27,0,0
S-3838,SKU-165,2,1,2024-04-18,0,0
S-3839,SKU-059,1,1,2024-01-16,0,0
S-3840,SKU-045,1,1,2024-01-31,0,0
S-3840,SKU-077,1,1,2024-01-31,0,0
S-3841,SKU-024,1,1,2024-01-31,1,0
S-3841,SKU-097,2,2,2024-01-31,0,0
S-3842,SKU-190,1,0,2024-03-25,0,1
S-3842,SKU-066,1,1,2024-03-25,0,0
S-3843,SKU-161,2,2,2024-03-25,0,0
S-3844,SKU-111,1,1,2024-02-01,0,0
S-3844,SKU-100,1,1,2024-02-01,0,0
S-3845,SKU-007,1,1,2024-02-01,0,0
S-3845,SKU-120,2,2,2024-02-01,0,0
S-3846,SKU-121,2,2,2024-02-23,0,0
S-3846,SKU-182,4,4,2024-02-23,0,0
S-3846,SKU-066,2,1,2024-02-23,0,1
S-3847,SKU-191,1,1,2024-04-02,0,0
S-3847,SKU-089,3,3,2024-04-02,0,1
S-3848,SKU-140,2,2,2024-04-11,0,1
S-3849,SKU-022,1,1,2024-02-11,0,0
S-3850,SKU-167,2,2,2024-02-11,0,0
S-3851,SKU-157,2,2,2024-04-05,0,1
S-3851,SKU-109,1,1,2024-04-05,0,0
S-3851,SKU-030,1,0,2024-04-05,0,0
S-3851,SKU-190,1,0,2024-04-05,0,0
S-3852,SKU-042,2,2,2024-03-03,0,0
S-3852,SKU-004,1,1,2024-03-03,0,0
S-3853,SKU-025,3,3,2024-02-08,0,0
S-3853,SKU-132,2,2,2024-02-08,0,0
S-3853,SKU-104,2,2,2024-02-08,0,0
S-3853,SKU-171,1,1,2024-02-08,0,0
S-3854,SKU-026,1,1,2024-05-02,0,1
S-3855,SKU-196,2,2,2024-04-10,0,0
S-3856,SKU-071,1,1,2024-03-18,0,1
S-3856,SKU-099,1,0,2024-03-18,1,0
S-3857,SKU-171,1,1,2024-03-19,0,0
S-3857,SKU-123,1,0,2024-03-19,0,0
S-3858,SKU-053,1,1,2024-01-26,0,0
S-3858,SKU-178,1,0,2024-01-26,0,1
S-3859,SKU-007,1,1,2024-01-25,0,1
S-3859,SKU-074,1,1,2024-01-25,0,0
S-3860,SKU-033,1,1,2024-01-25,0,1
S-3860,SKU-189,1,1,2024-01-25,0,0
S-3861,SKU-074,2,2,2024-02-26,0,0
S-3862,SKU-171,4,4,2024-02-26,0,0
S-3863,SKU-039,1,1,2024-02-09,0,0
S-3863,SKU-109,1,1,2024-02-09,0,0
S-3864,SKU-198,2,2,2024-02-10,0,0
S-3864,SKU-008,2,2,2024-02-10,0,0
S-3865,SKU-099,1,1,2024-04-14,0,0
S-3865,SKU-182,1,1,2024-04-14,0,0
S-3866,SKU-143,4,4,2024-03-16,0,0
S-3867,SKU-049,1,0,2024-03-17,0,0
S-3868,SKU-116,1,1,2024-03-22,0,0
S-3870,SKU-192,2,2,2024-02-11,0,0
S-3870,SKU-154,3,3,2024-02-11,0,0
S-3870,SKU-032,2,2,2024-02-11,0,0
S-3871,SKU-020,1,1,2024-02-01,0,0
S-3871,SKU-112,3,2,2024-02-01,0,0
S-3872,SKU-081,2,2,2024-01-18,0,0
S-3873,SKU-062,2,2,2024-01-11,0,0
S-3873,SKU-072,1,1,2024-01-11,0,0
S-3874,SKU-175,1,1,2024-05-04,0,1
S-3874,SKU-033,4,4,2024-05-04,0,0
S-3874,SKU-035,1,0,2024-05-04,0,0
S-3875,SKU-151,1,0,2024-03-11,0,0
S-3875,SKU-140,2,2,2024-03-11,0,0
S-3876,SKU-109,1,0,2024-02-19,0,0
S-3876,SKU-113,1,1,2024-02-19,0,0
S-3876,SKU-054,2,2,2024-02-19,0,0
