shipment_id,order_id,warehouse,carrier,ship_date,expedite_flag
S-4108,O-103110,WH-DBN,QuickShip,2024-03-26,0
S-4109,O-103111,WH-CPT,EconoMove,2024-03-23,0
S-4110,O-103112,WH-CPT,QuickShip,2024-03-06,0
S-4111,O-103113,WH-JHB,FastTrack,2024-03-25,0
S-4112,O-103114,WH-JHB,FastTrack,2024-01-16,0
S-4113,O-103115,WH-JHB,FastTrack,2024-02-03,0
S-4114,O-103115,WH-JHB,FastTrack,2024-02-03,0
S-4115,O-103116,WH-DBN,FastTrack,2024-03-06,0
S-4116,O-103116,WH-DBN,FastTrack,2024-03-06,0
S-4117,O-103117,WH-JHB,QuickShip,2024-03-08,0
S-4118,O-103117,WH-JHB,QuickShip,2024-03-08,0
S-4119,O-103118,WH-DBN,QuickShip,2024-04-22,0
S-4120,O-103119,WH-CPT,EconoMove,2024-01-18,1
S-4121,O-103119,WH-CPT,EconoMove,2024-01-18,1
S-4122,O-103120,WH-DBN,EconoMove,2024-03-12,0
S-4123,O-103121,WH-JHB,FastTrack,2024-03-23,1
S-4124,O-103122,WH-DBN,FastTrack,2024-01-28,0
S-4125,O-103123,WH-DBN,QuickShip,2024-04-24,0
S-4126,O-103124,WH-JHB,QuickShip,2024-01-26,0
S-4127,O-103125,WH-CPT,QuickShip,2024-04-20,0
S-4128,O-103126,WH-CPT,EconoMove,2024-03-01,0
S-4129,O-103127,WH-CPT,EconoMove,2024-04-17,0
S-4130,O-103128,WH-DBN,QuickShip,2024-04-02,0
S-4131,O-103129,WH-CPT,QuickShip,2024-01-07,0
S-4132,O-103129,WH-CPT,QuickShip,2024-01-07,0
S-4133,O-103130,WH-CPT,FastTrack,2024-04-30,0
S-4134,O-103130,WH-CPT,FastTrack,2024-04-30,0
S-4135,O-103131,WH-JHB,QuickShip,2024-04-12,0
S-4136,O-103131,WH-JHB,QuickShip,2024-04-12,0
S-4137,O-103132,WH-DBN,FastTrack,2024-03-21,0
S-4138,O-103132,WH-DBN,FastTrack,2024-03-21,0
S-4139,O-103133,WH-DBN,QuickShip,2024-04-25,0
S-4140,O-103134,WH-JHB,FastTrack,2024-02-24,0
S-4141,O-103134,WH-JHB,FastTrack,2024-02-24,0
S-4142,O-103135,WH-CPT,FastTrack,2024-04-22,0
S-4143,O-103135,WH-CPT,FastTrack,2024-04-22,0
S-4144,O-103136,WH-DBN,EconoMove,2024-01-20,0
S-4145,O-103136,WH-DBN,EconoMove,2024-01-20,0
S-4146,O-103137,WH-JHB,QuickShip,2024-04-03,0
S-4147,O-103138,WH-JHB,FastTrack,2024-01-18,0
S-4148,O-103139,WH-CPT,QuickShip,2024-04-13,0
S-4149,O-103140,WH-CPT,EconoMove,2024-03-25,0
S-4150,O-103140,WH-CPT,EconoMove,2024-03-25,0
S-4151,O-103141,WH-JHB,EconoMove,2024-01-10,0
S-4152,O-103141,WH-JHB,EconoMove,2024-01-10,0
S-4153,O-103142,WH-JHB,FastTrack,2024-02-21,0
S-4154,O-103143,WH-JHB,QuickShip,2024-03-10,0
S-4155,O-103144,WH-DBN,EconoMove,2024-03-08,0
S-4156,O-103144,WH-DBN,EconoMove,2024-03-08,0
S-4157,O-103145,WH-JHB,EconoMove,2024-01-25,0
S-4158,O-103146,WH-CPT,EconoMove,2024-01-23,0
S-4159,O-103146,WH-CPT,EconoMove,2024-01-23,0
S-4160,O-103147,WH-JHB,FastTrack,2024-04-10,0
S-4161,O-103148,WH-JHB,FastTrack,2024-01-02,0
S-4162,O-103149,WH-JHB,FastTrack,2024-02-21,0
S-4163,O-103150,WH-DBN,FastTrack,2024-02-19,0
S-4164,O-103151,WH-CPT,QuickShip,2024-04-30,0
S-4165,O-103151,WH-CPT,QuickShip,2024-04-30,0
S-4166,O-103152,WH-DBN,EconoMove,2024-03-05,0
S-4167,O-103153,WH-DBN,EconoMove,2024-01-13,1
S-4168,O-103154,WH-CPT,QuickShip,2024-01-29,0
S-4169,O-103155,WH-CPT,EconoMove,2024-02-14,0
S-4170,O-103156,WH-CPT,QuickShip,2024-02-24,0
S-4171,O-103156,WH-CPT,QuickShip,2024-02-24,0
S-4172,O-103157,WH-CPT,QuickShip,2024-03-18,0
S-4173,O-103158,WH-DBN,FastTrack,2024-02-29,0
S-4174,O-103159,WH-JHB,QuickShip,2024-01-12,0
S-4175,O-103160,WH-DBN,EconoMove,2024-02-26,0
S-4176,O-103161,WH-DBN,FastTrack,2024-02-15,0
S-4177,O-103162,WH-CPT,QuickShip,2024-03-29,0
S-4178,O-103162,WH-CPT,QuickShip,2024-03-29,0
S-4179,O-103163,WH-DBN,EconoMove,2024-04-03,0
S-4180,O-103164,WH-JHB,EconoMove,2024-02-02,0
S-4181,O-103165,WH-JHB,QuickShip,2024-04-26,0
S-4182,O-103166,WH-CPT,FastTrack,2024-03-18,1
S-4183,O-103166,WH-CPT,FastTrack,2024-03-18,1
S-4184,O-103167,WH-DBN,FastTrack,2024-02-19,0
S-4185,O-103168,WH-CPT,FastTrack,2024-02-06,0
S-4186,O-103168,WH-CPT,FastTrack,2024-02-06,0
S-4187,O-103169,WH-JHB,FastTrack,2024-04-07,0
S-4188,O-103170,WH-DBN,FastTrack,2024-01-28,0
S-4189,O-103171,WH-CPT,QuickShip,2024-03-31,0
S-4190,O-103172,WH-JHB,QuickShip,2024-03-16,0
S-4191,O-103173,WH-CPT,FastTrack,2024-01-27,0
S-4192,O-103173,WH-CPT,FastTrack,2024-01-27,0
S-4193,O-103174,WH-JHB,QuickShip,2024-03-13,0
S-4194,O-103175,WH-JHB,QuickShip,2024-04-30,0
S-4195,O-103175,WH-JHB,QuickShip,2024-04-30,0
S-4196,O-103176,WH-DBN,FastTrack,2024-03-03,0
S-4197,O-103177,WH-DBN,FastTrack,2024-01-09,0
S-4198,O-103178,WH-DBN,FastTrack,2024-01-17,0
S-4199,O-103178,WH-DBN,FastTrack,2024-01-17,0
S-4200,O-103179,WH-DBN,EconoMove,2024-04-17,0
S-4201,O-103180,WH-CPT,QuickShip,2024-01-23,0
S-4202,O-103181,WH-CPT,FastTrack,2024-01-06,0
S-4203,O-103181,WH-CPT,FastTrack,2024-01-06,0
S-4204,O-103182,WH-JHB,QuickShip,2024-04-20,1
S-4205,O-103183,WH-DBN,FastTrack,2024-03-18,0
S-4206,O-103183,WH-DBN,FastTrack,2024-03-18,0
S-4207,O-103184,WH-DBN,FastTrack,2024-01-19,0
S-4208,O-103185,WH-CPT,EconoMove,2024-04-17,0
S-4209,O-103186,WH-DBN,EconoMove,2024-03-05,0
S-4210,O-103186,WH-DBN,EconoMove,2024-03-05,0
S-4211,O-103187,WH-CPT,QuickShip,2024-03-16,0
S-4212,O-103188,WH-CPT,FastTrack,2024-03-18,0
S-4213,O-103189,WH-CPT,QuickShip,2024-03-28,1
S-4214,O-103190,WH-JHB,EconoMove,2024-02-18,0
S-4215,O-103191,WH-JHB,QuickShip,2024-03-28,0
S-4216,O-103191,WH-JHB,QuickShip,2024-03-28,0
S-4217,O-103192,WH-JHB,FastTrack,2024-04-05,1
S-4218,O-103193,WH-JHB,QuickShip,2024-04-10,0
S-4219,O-103193,WH-JHB,QuickShip,2024-04-10,0
S-4220,O-103194,WH-JHB,FastTrack,2024-03-04,0
S-4221,O-103195,WH-CPT,QuickShip,2024-01-13,0
S-4222,O-103196,WH-JHB,FastTrack,2024-03-02,0
S-4223,O-103197,WH-JHB,FastTrack,2024-01-26,1
S-4224,O-103198,WH-JHB,QuickShip,2024-04-26,0
S-4225,O-103199,WH-CPT,FastTrack,2024-05-02,0
S-4226,O-103199,WH-CPT,FastTrack,2024-05-02,0
S-4227,O-103200,WH-CPT,EconoMove,2024-03-27,0
S-4228,O-103201,WH-CPT,QuickShip,2024-01-13,0
S-4229,O-103201,WH-CPT,QuickShip,2024-01-13,0
S-4230,O-103202,WH-CPT,QuickShip,2024-02-10,0
S-4231,O-103203,WH-DBN,EconoMove,2024-02-22,0
S-4232,O-103204,WH-DBN,QuickShip,2024-02-05,1
S-4233,O-103205,WH-JHB,EconoMove,2024-01-11,0
S-4234,O-103206,WH-JHB,FastTrack,2024-02-05,0
S-4235,O-103207,WH-DBN,FastTrack,2024-03-15,0
S-4236,O-103208,WH-DBN,EconoMove,2024-01-22,0
S-4237,O-103208,WH-DBN,EconoMove,2024-01-22,0
S-4238,O-103209,WH-JHB,FastTrack,2024-02-22,0
S-4239,O-103210,WH-DBN,FastTrack,2024-04-26,0
S-4240,O-103211,WH-CPT,QuickShip,2024-02-19,0
S-4241,O-103212,WH-DBN,QuickShip,2024-02-21,0
S-4242,O-103213,WH-DBN,EconoMove,2024-01-15,1
S-4243,O-103213,WH-DBN,EconoMove,2024-01-15,1
S-4244,O-103214,WH-JHB,EconoMove,2024-01-21,0
S-4245,O-103215,WH-CPT,EconoMove,2024-04-26,0
S-4246,O-103216,WH-JHB,QuickShip,2024-02-25,1
S-4247,O-103217,WH-DBN,FastTrack,2024-03-09,0
S-4248,O-103217,WH-DBN,FastTrack,2024-03-09,0
S-4249,O-103218,WH-CPT,EconoMove,2024-03-05,0
S-4250,O-103219,WH-JHB,EconoMove,2024-01-09,0
S-4251,O-103220,WH-DBN,QuickShip,2024-01-25,0
S-4252,O-103221,WH-DBN,FastTrack,2024-03-07,0
S-4253,O-103222,WH-CPT,EconoMove,2024-04-25,0
S-4254,O-103223,WH-DBN,FastTrack,2024-04-29,0
S-4255,O-103224,WH-JHB,EconoMove,2024-03-13,0
S-4256,O-103224,WH-JHB,EconoMove,2024-03-13,0
S-4257,O-103225,WH-CPT,QuickShip,2024-04-25,0
S-4258,O-103226,WH-JHB,EconoMove,2024-02-07,0
S-4259,O-103226,WH-JHB,EconoMove,2024-02-07,0
S-4260,O-103227,WH-CPT,FastTrack,2024-03-30,0
S-4261,O-103228,WH-CPT,QuickShip,2024-05-01,0
S-4262,O-103229,WH-JHB,QuickShip,2024-04-01,0
S-4263,O-103229,WH-JHB,QuickShip,2024-04-01,0
S-4264,O-103230,WH-CPT,QuickShip,2024-03-29,0
S-4265,O-103231,WH-JHB,QuickShip,2024-01-20,0
S-4266,O-103232,WH-CPT,FastTrack,2024-01-25,1
S-4267,O-103233,WH-CPT,FastTrack,2024-01-24,0
S-4268,O-103234,WH-CPT,EconoMove,2024-02-03,0
S-4269,O-103234,WH-CPT,EconoMove,2024-02-03,0
S-4270,O-103235,WH-CPT,FastTrack,2024-02-10,0
S-4271,O-103235,WH-CPT,FastTrack,2024-02-10,0
S-4272,O-103236,WH-CPT,EconoMove,2024-04-30,0
S-4273,O-103237,WH-CPT,QuickShip,2024-02-21,0
S-4274,O-103238,WH-DBN,EconoMove,2024-01-05,0
S-4275,O-103239,WH-JHB,QuickShip,2024-04-20,0
S-4276,O-103240,WH-CPT,FastTrack,2024-02-27,0
S-4277,O-103241,WH-JHB,EconoMove,2024-03-07,0
S-4278,O-103242,WH-JHB,FastTrack,2024-01-10,0
S-4279,O-103243,WH-CPT,EconoMove,2024-02-12,0
S-4280,O-103244,WH-CPT,EconoMove,2024-03-31,0
S-4281,O-103245,WH-JHB,EconoMove,2024-02-08,0
S-4282,O-103245,WH-JHB,EconoMove,2024-02-08,0
S-4283,O-103246,WH-DBN,QuickShip,2024-04-13,0
S-4284,O-103246,WH-DBN,QuickShip,2024-04-13,0
S-4285,O-103247,WH-JHB,FastTrack,2024-02-25,0
S-4286,O-103248,WH-CPT,QuickShip,2024-04-13,1
S-4287,O-103249,WH-DBN,EconoMove,2024-01-24,1
S-4288,O-103250,WH-CPT,EconoMove,2024-04-06,0
S-4289,O-103250,WH-CPT,EconoMove,2024-04-06,0
S-4290,O-103251,WH-CPT,QuickShip,2024-03-30,0
S-4291,O-103252,WH-DBN,QuickShip,2024-04-29,0
S-4292,O-103253,WH-CPT,QuickShip,2024-01-13,0
S-4293,O-103254,WH-DBN,EconoMove,2024-01-30,0
S-4294,O-103254,WH-DBN,EconoMove,2024-01-30,0
S-4295,O-103255,WH-JHB,EconoMove,2024-04-16,0
S-4296,O-103256,WH-CPT,QuickShip,2024-03-16,0
S-4297,O-103256,WH-CPT,QuickShip,2024-03-16,0
S-4298,O-103257,WH-JHB,QuickShip,2024-01-17,0
S-4299,O-103258,WH-DBN,FastTrack,2024-01-07,0
S-4300,O-103259,WH-JHB,QuickShip,2024-04-16,0
S-4301,O-103260,WH-CPT,QuickShip,2024-03-08,0
S-4302,O-103261,WH-CPT,QuickShip,2024-04-26,0
S-4303,O-103262,WH-CPT,QuickShip,2024-01-17,0
S-4304,O-103262,WH-CPT,QuickShip,2024-01-17,0
S-4305,O-103263,WH-CPT,QuickShip,2024-03-25,0
S-4306,O-103264,WH-DBN,EconoMove,2024-01-12,0
S-4307,O-103265,WH-CPT,FastTrack,2024-04-13,0
S-4308,O-103266,WH-DBN,EconoMove,2024-03-17,0
S-4309,O-103267,WH-JHB,FastTrack,2024-04-04,0
S-4310,O-103268,WH-CPT,EconoMove,2024-01-20,0
S-4311,O-103269,WH-JHB,FastTrack,2024-03-27,0
S-4312,O-103269,WH-JHB,FastTrack,2024-03-27,0
S-4313,O-103270,WH-JHB,EconoMove,2024-01-08,0
S-4314,O-103271,WH-CPT,EconoMove,2024-02-09,0
S-4315,O-103271,WH-CPT,EconoMove,2024-02-09,0
S-4316,O-103272,WH-DBN,EconoMove,2024-03-25,1
S-4317,O-103272,WH-DBN,EconoMove,2024-03-25,1
S-4318,O-103273,WH-JHB,EconoMove,2024-02-03,0
S-4319,O-103274,WH-JHB,EconoMove,2024-03-13,0
S-4320,O-103275,WH-JHB,QuickShip,2024-02-28,0
S-4321,O-103276,WH-JHB,FastTrack,2024-02-07,0
S-4322,O-103277,WH-JHB,QuickShip,2024-03-15,0
S-4323,O-103278,WH-DBN,FastTrack,2024-03-15,0
S-4324,O-103279,WH-CPT,EconoMove,2024-04-17,0
S-4325,O-103280,WH-DBN,FastTrack,2024-02-05,0
S-4326,O-103281,WH-CPT,EconoMove,2024-04-07,0
S-4327,O-103281,WH-CPT,EconoMove,2024-04-07,0
S-4328,O-103282,WH-JHB,FastTrack,2024-01-23,0
S-4329,O-103282,WH-JHB,FastTrack,2024-01-23,0
S-4330,O-103283,WH-DBN,QuickShip,2024-01-19,0
S-4331,O-103284,WH-DBN,EconoMove,2024-03-08,0
S-4332,O-103284,WH-DBN,EconoMove,2024-03-08,0
S-4333,O-103285,WH-JHB,FastTrack,2024-04-01,0
S-4334,O-103286,WH-CPT,QuickShip,2024-03-12,0
S-4335,O-103287,WH-JHB,QuickShip,2024-01-16,0
S-4336,O-103288,WH-DBN,QuickShip,2024-03-07,1
S-4337,O-103289,WH-CPT,QuickShip,2024-04-26,0
S-4338,O-103289,WH-CPT,QuickShip,2024-04-26,0
S-4339,O-103290,WH-JHB,EconoMove,2024-02-21,0
S-4340,O-103291,WH-CPT,FastTrack,2024-03-19,0
S-4341,O-103292,WH-DBN,QuickShip,2024-04-24,0
S-4342,O-103293,WH-CPT,FastTrack,2024-04-05,0
S-4343,O-103294,WH-DBN,QuickShip,2024-02-10,0
S-4344,O-103295,WH-DBN,FastTrack,2024-01-15,0
S-4345,O-103295,WH-DBN,FastTrack,2024-01-15,0
S-4346,O-103296,WH-DBN,FastTrack,2024-01-12,0
S-4347,O-103296,WH-DBN,FastTrack,2024-01-12,0
S-4348,O-103297,WH-CPT,FastTrack,2024-02-15,0
S-4349,O-103297,WH-CPT,FastTrack,2024-02-15,0
S-4350,O-103298,WH-CPT,QuickShip,2024-03-07,0
S-4351,O-103299,WH-DBN,FastTrack,2024-02-01,0
S-4352,O-103300,WH-CPT,QuickShip,2024-01-15,0
S-4353,O-103300,WH-CPT,QuickShip,2024-01-15,0
S-4354,O-103301,WH-DBN,EconoMove,2024-02-09,0
S-4355,O-103302,WH-CPT,FastTrack,2024-01-23,0
S-4356,O-103303,WH-JHB,FastTrack,2024-04-19,1
S-4357,O-103303,WH-JHB,FastTrack,2024-04-19,1
S-4358,O-103304,WH-DBN,EconoMove,2024-02-27,0
S-4359,O-103305,WH-DBN,FastTrack,2024-01-27,0
S-4360,O-103306,WH-CPT,FastTrack,2024-01-28,0
S-4361,O-103307,WH-CPT,FastTrack,2024-02-11,1
S-4362,O-103308,WH-DBN,QuickShip,2024-01-17,0
S-4363,O-103308,WH-DBN,QuickShip,2024-01-17,0
S-4364,O-103309,WH-CPT,FastTrack,2024-04-14,0
S-4365,O-103310,WH-JHB,EconoMove,2024-02-25,0
S-4366,O-103311,WH-CPT,FastTrack,2024-01-05,0
S-4367,O-103312,WH-DBN,EconoMove,2024-05-01,0
S-4368,O-103313,WH-CPT,EconoMove,2024-01-28,0
S-4369,O-103314,WH-JHB,FastTrack,2024-03-03,0
S-4370,O-103314,WH-JHB,FastTrack,2024-03-03,0
S-4371,O-103315,WH-JHB,FastTrack,2024-02-24,1
S-4372,O-103316,WH-DBN,EconoMove,2024-02-10,0
S-4373,O-103317,WH-DBN,FastTrack,2024-01-31,0
S-4374,O-103318,WH-CPT,QuickShip,2024-01-13,1
S-4375,O-103319,WH-JHB,EconoMove,2024-02-24,0
S-4376,O-103320,WH-DBN,QuickShip,2024-03-22,0
S-4377,O-103320,WH-DBN,QuickShip,2024-03-22,0
S-4378,O-103321,WH-CPT,EconoMove,2024-01-20,0
S-4379,O-103322,WH-JHB,FastTrack,2024-02-01,0
S-4380,O-103323,WH-JHB,QuickShip,2024-03-16,0
S-4381,O-103323,WH-JHB,QuickShip,2024-03-16,0
S-4382,O-103324,WH-DBN,EconoMove,2024-04-29,0
S-4383,O-103325,WH-JHB,QuickShip,2024-02-15,0
S-4384,O-103326,WH-DBN,EconoMove,2024-04-06,1
S-4385,O-103327,WH-CPT,EconoMove,2024-01-16,0
S-4386,O-103328,WH-JHB,EconoMove,2024-04-24,0
S-4387,O-103329,WH-DBN,QuickShip,2024-02-12,0
S-4388,O-103330,WH-CPT,QuickShip,2024-04-05,0
S-4389,O-103331,WH-DBN,QuickShip,2024-03-09,0
S-4390,O-103332,WH-CPT,EconoMove,2024-03-01,0
S-4391,O-103333,WH-CPT,EconoMove,2024-01-17,0
S-4392,O-103333,WH-CPT,EconoMove,2024-01-17,0
S-4393,O-103334,WH-JHB,QuickShip,2024-04-05,0
S-4394,O-103334,WH-JHB,QuickShip,2024-04-05,0
S-4395,O-103335,WH-JHB,FastTrack,2024-04-30,0
S-4396,O-103336,WH-JHB,EconoMove,2024-04-02,0
S-4397,O-103337,WH-CPT,EconoMove,2024-03-10,0
S-4398,O-103338,WH-CPT,QuickShip,2024-01-31,0
S-4399,O-103339,WH-JHB,QuickShip,2024-01-26,0
S-4400,O-103339,WH-JHB,QuickShip,2024-01-26,0
S-4401,O-103340,WH-DBN,EconoMove,2024-02-17,1
S-4402,O-103341,WH-CPT,QuickShip,2024-04-27,0
S-4403,O-103342,WH-CPT,QuickShip,2024-04-16,0
S-4404,O-103343,WH-DBN,FastTrack,2024-02-25,0
S-4405,O-103344,WH-CPT,EconoMove,2024-03-31,0
S-4406,O-103345,WH-JHB,EconoMove,2024-04-26,0
S-4407,O-103345,WH-JHB,EconoMove,2024-04-26,0
S-4408,O-103346,WH-CPT,FastTrack,2024-01-11,0
S-4409,O-103347,WH-CPT,QuickShip,2024-03-14,0
S-4410,O-103348,WH-JHB,FastTrack,2024-03-24,0
S-4411,O-103349,WH-CPT,FastTrack,2024-04-18,0
S-4412,O-103349,WH-CPT,FastTrack,2024-04-18,0
S-4413,O-103350,WH-DBN,QuickShip,2024-03-31,0
S-4414,O-103350,WH-DBN,QuickShip,2024-03-31,0
S-4415,O-103351,WH-JHB,FastTrack,2024-01-03,0
S-4416,O-103352,WH-CPT,FastTrack,2024-03-19,0
S-4417,O-103353,WH-JHB,QuickShip,2024-03-06,0
S-4418,O-103354,WH-CPT,EconoMove,2024-05-01,0
S-4419,O-103355,WH-DBN,FastTrack,2024-01-16,0
S-4420,O-103355,WH-DBN,FastTrack,2024-01-16,0
S-4421,O-103356,WH-DBN,QuickShip,2024-02-23,0
S-4422,O-103357,WH-CPT,EconoMove,2024-04-06,0
S-4423,O-103358,WH-DBN,FastTrack,2024-02-16,0
S-4424,O-103359,WH-CPT,QuickShip,2024-02-25,0
S-4425,O-103360,WH-CPT,EconoMove,2024-01-06,0
S-4426,O-103360,WH-CPT,EconoMove,2024-01-06,0
S-4427,O-103361,WH-DBN,FastTrack,2024-04-22,0
S-4428,O-103361,WH-DBN,FastTrack,2024-04-22,0
S-4429,O-103362,WH-JHB,QuickShip,2024-02-06,0
S-4430,O-103363,WH-CPT,EconoMove,2024-04-21,1
S-4431,O-103364,WH-JHB,QuickShip,2024-01-29,0
S-4432,O-103365,WH-JHB,QuickShip,2024-04-02,1
S-4433,O-103365,WH-JHB,QuickShip,2024-04-02,1
S-4434,O-103366,WH-CPT,FastTrack,2024-04-10,0
S-4435,O-103367,WH-JHB,FastTrack,2024-01-19,0
S-4436,O-103367,WH-JHB,FastTrack,2024-01-19,0
S-4437,O-103368,WH-DBN,QuickShip,2024-01-21,0
S-4438,O-103369,WH-DBN,QuickShip,2024-03-02,0
S-4439,O-103370,WH-DBN,QuickShip,2024-01-11,0
S-4440,O-103371,WH-CPT,FastTrack,2024-03-23,1
S-4441,O-103372,WH-DBN,FastTrack,2024-03-18,0
S-4442,O-103373,WH-JHB,QuickShip,2024-02-26,0
S-4443,O-103374,WH-CPT,FastTrack,2024-01-19,0
S-4444,O-103375,WH-DBN,FastTrack,2024-03-29,0
S-4445,O-103376,WH-DBN,QuickShip,2024-03-03,0
S-4446,O-103377,WH-DBN,QuickShip,2024-03-12,0
S-4447,O-103377,WH-DBN,QuickShip,2024-03-12,0
S-4448,O-103378,WH-JHB,EconoMove,2024-02-02,0
S-4449,O-103379,WH-JHB,FastTrack,2024-03-13,0
S-4450,O-103380,WH-JHB,EconoMove,2024-04-04,0
S-4451,O-103380,WH-JHB,EconoMove,2024-04-04,0
S-4452,O-103381,WH-JHB,EconoMove,2024-03-11,0
S-4453,O-103382,WH-JHB,FastTrack,2024-01-31,0
S-4454,O-103383,WH-JHB,QuickShip,2024-02-07,0
S-4455,O-103384,WH-CPT,QuickShip,2024-01-09,0
S-4456,O-103385,WH-CPT,EconoMove,2024-03-02,0
S-4457,O-103385,WH-CPT,EconoMove,2024-03-02,0
S-4458,O-103386,WH-JHB,FastTrack,2024-04-02,0
S-4459,O-103386,WH-JHB,FastTrack,2024-04-02,0
S-4460,O-103387,WH-DBN,FastTrack,2024-01-27,0
S-4461,O-103387,WH-DBN,FastTrack,2024-01-27,0
S-4462,O-103388,WH-CPT,FastTrack,2024-01-22,0
S-4463,O-103389,WH-DBN,QuickShip,2024-01-17,0
S-4464,O-103389,WH-DBN,QuickShip,2024-01-17,0
S-4465,O-103390,WH-CPT,FastTrack,2024-02-21,0
S-4466,O-103390,WH-CPT,FastTrack,2024-02-21,0
S-4467,O-103391,WH-CPT,QuickShip,2024-04-28,0
S-4468,O-103391,WH-CPT,QuickShip,2024-04-28,0
S-4469,O-103392,WH-CPT,QuickShip,2024-04-29,0
S-4470,O-103393,WH-DBN,FastTrack,2024-03-02,0
S-4471,O-103394,WH-JHB,FastTrack,2024-04-11,0
S-4472,O-103395,WH-CPT,QuickShip,2024-04-13,0
S-4473,O-103396,WH-CPT,QuickShip,2024-04-25,0
S-4474,O-103397,WH-DBN,EconoMove,2024-03-10,0
S-4475,O-103398,WH-CPT,QuickShip,2024-02-21,0
S-4476,O-103399,WH-CPT,EconoMove,2024-04-22,0
S-4477,O-103400,WH-CPT,QuickShip,2024-03-27,0
S-4478,O-103400,WH-CPT,QuickShip,2024-03-27,0
S-4479,O-103401,WH-JHB,FastTrack,2024-01-24,1
S-4480,O-103402,WH-DBN,FastTrack,2024-02-17,0
S-4481,O-103403,WH-JHB,FastTrack,2024-01-28,0
S-4482,O-103404,WH-JHB,EconoMove,2024-01-16,0
S-4483,O-103405,WH-CPT,EconoMove,2024-03-14,0
S-4484,O-103405,WH-CPT,EconoMove,2024-03-14,0
S-4485,O-103406,WH-CPT,QuickShip,2024-01-19,0
S-4486,O-103407,WH-CPT,QuickShip,2024-01-09,0
S-4487,O-103408,WH-DBN,FastTrack,2024-04-05,0
S-4488,O-103408,WH-DBN,FastTrack,2024-04-05,0
S-4489,O-103409,WH-CPT,FastTrack,2024-03-22,0
S-4490,O-103409,WH-CPT,FastTrack,2024-03-22,0
S-4491,O-103410,WH-CPT,QuickShip,2024-01-29,0
S-4492,O-103411,WH-JHB,EconoMove,2024-02-13,0
S-4493,O-103412,WH-DBN,QuickShip,2024-01-29,0
S-4494,O-103413,WH-DBN,EconoMove,2024-02-03,0
S-4495,O-103413,WH-DBN,EconoMove,2024-02-03,0
S-4496,O-103414,WH-DBN,EconoMove,2024-02-06,0
S-4497,O-103415,WH-CPT,EconoMove,2024-03-31,0
S-4498,O-103416,WH-JHB,EconoMove,2024-03-15,0
S-4499,O-103417,WH-CPT,QuickShip,2024-03-23,0
S-4500,O-103418,WH-DBN,FastTrack,2024-04-22,0
S-4501,O-103419,WH-CPT,FastTrack,2024-01-05,0
S-4502,O-103419,WH-CPT,FastTrack,2024-01-05,0
S-4503,O-103420,WH-DBN,FastTrack,2024-03-28,1
S-4504,O-103421,WH-JHB,EconoMove,2024-01-07,0
S-4505,O-103422,WH-JHB,QuickShip,2024-03-12,0
S-4506,O-103423,WH-DBN,EconoMove,2024-04-24,0
S-4507,O-103423,WH-DBN,EconoMove,2024-04-24,0
S-4508,O-103424,WH-CPT,QuickShip,2024-03-03,0
S-4509,O-103425,WH-DBN,FastTrack,2024-04-05,0
S-4510,O-103425,WH-DBN,FastTrack,2024-04-05,0
S-4511,O-103426,WH-JHB,QuickShip,2024-03-08,0
S-4512,O-103427,WH-DBN,QuickShip,2024-03-30,0
S-4513,O-103428,WH-DBN,EconoMove,2024-03-31,0
S-4514,O-103429,WH-DBN,QuickShip,2024-03-08,0
S-4515,O-103430,WH-DBN,FastTrack,2024-02-16,0
S-4516,O-103430,WH-DBN,FastTrack,2024-02-16,0
S-4517,O-103431,WH-JHB,QuickShip,2024-02-18,0
S-4518,O-103431,WH-JHB,QuickShip,2024-02-18,0
S-4519,O-103432,WH-DBN,FastTrack,2024-02-21,0
S-4520,O-103432,WH-DBN,FastTrack,2024-02-21,0
S-4521,O-103433,WH-JHB,EconoMove,2024-03-19,0
S-4522,O-103434,WH-JHB,FastTrack,2024-04-19,0
S-4523,O-103434,WH-JHB,FastTrack,2024-04-19,0
S-4524,O-103435,WH-DBN,QuickShip,2024-02-13,0
S-4525,O-103436,WH-DBN,FastTrack,2024-04-15,0
S-4526,O-103436,WH-DBN,FastTrack,2024-04-15,0
S-4527,O-103437,WH-JHB,QuickShip,2024-01-03,0
S-4528,O-103437,WH-JHB,QuickShip,2024-01-03,0
S-4529,O-103438,WH-JHB,QuickShip,2024-04-12,0
S-4530,O-103438,WH-JHB,QuickShip,2024-04-12,0
S-4531,O-103439,WH-JHB,QuickShip,2024-01-15,0
S-4532,O-103440,WH-DBN,FastTrack,2024-03-07,0
S-4533,O-103441,WH-DBN,QuickShip,2024-02-04,0
S-4534,O-103442,WH-JHB,FastTrack,2024-04-13,1
S-4535,O-103443,WH-JHB,FastTrack,2024-02-27,0
S-4536,O-103444,WH-CPT,FastTrack,2024-01-16,0
S-4537,O-103445,WH-DBN,FastTrack,2024-02-23,1
S-4538,O-103445,WH-DBN,FastTrack,2024-02-23,1
S-4539,O-103446,WH-CPT,EconoMove,2024-02-28,0
S-4540,O-103446,WH-CPT,EconoMove,2024-02-28,0
S-4541,O-103447,WH-JHB,FastTrack,2024-04-27,0
S-4542,O-103447,WH-JHB,FastTrack,2024-04-27,0
S-4543,O-103448,WH-CPT,EconoMove,2024-01-24,1
