order_id,order_date,promised_delivery_date,customer_region,order_priority,order_channel,order_status,order_delivered_date,in_full_order_flag,any_damage_flag,any_return_flag,order_revenue,delivered_revenue,lost_revenue_est,lines_count,total_ordered_qty,total_delivered_qty,warehouse,carrier,on_time_flag,otif_flag,perfect_order_flag,warehouse_processing_days,order_cycle_days,order_day
O-102985,2024-02-13,2024-02-18,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-18,1,0,1,2182.62,2182.62,0.0,2,4,4,WH-JHB,FastTrack,1,1,0,1,5,2024-02-13
O-102986,2024-02-08,2024-02-15,KwaZulu-Natal,Normal,Web,Completed,2024-02-12,0,0,0,2857.2799999999997,1277.33,1579.95,3,3,2,WH-JHB,FastTrack,1,0,0,1,4,2024-02-08
O-102987,2024-04-28,2024-05-06,Mpumalanga,Express,Mobile,Completed,2024-05-04,1,0,0,1822.62,1822.62,0.0,1,2,2,WH-CPT,QuickShip,1,1,1,0,6,2024-04-28
O-102988,2024-01-28,2024-02-04,Free State,Express,Web,Completed,2024-02-05,1,0,0,1845.27,1845.27,0.0,2,2,2,WH-DBN,EconoMove,0,0,0,4,8,2024-01-28
O-102989,2024-02-20,2024-02-28,Mpumalanga,Normal,Mobile,Completed,2024-02-28,1,0,0,7634.93,7634.93,0.0,2,3,3,WH-JHB,EconoMove,1,1,1,1,8,2024-02-20
O-102990,2024-02-01,2024-02-09,Gauteng,Normal,Mobile,Completed,2024-02-09,1,0,0,16941.54,16941.54,0.0,4,7,7,WH-DBN,EconoMove,1,1,1,3,8,2024-02-01
O-102991,2024-03-19,2024-03-22,KwaZulu-Natal,Normal,Web,Completed,2024-03-23,1,0,0,12368.39,12368.39,0.0,4,8,8,WH-JHB,FastTrack,0,0,0,0,4,2024-03-19
O-102992,2024-03-06,2024-03-12,Gauteng,Normal,Mobile,Completed,2024-03-12,1,0,0,565.56,565.56,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,2,6,2024-03-06
O-102993,2024-03-04,2024-03-12,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-09,0,0,1,11253.11,8994.17,2258.94,3,8,7,WH-DBN,EconoMove,1,0,0,1,5,2024-03-04
O-102994,2024-02-23,2024-03-01,Gauteng,Normal,Web,Completed,2024-02-28,1,0,1,1395.63,1395.63,0.0,1,1,1,WH-CPT,QuickShip,1,1,0,3,5,2024-02-23
O-102995,2024-04-24,2024-04-28,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-26,0,0,0,8219.369999999999,4949.88,3269.4900000000002,3,7,5,WH-JHB,FastTrack,1,0,0,0,2,2024-04-24
O-102996,2024-01-08,2024-01-16,Gauteng,Express,Web,Completed,2024-01-13,0,0,0,2755.9700000000003,1594.5,1161.47,3,3,2,WH-CPT,QuickShip,1,0,0,2,5,2024-01-08
O-102997,2024-04-10,2024-04-17,KwaZulu-Natal,Normal,Web,Completed,2024-04-21,0,1,1,6787.6900000000005,6697.9,89.79,4,6,5,WH-CPT,EconoMove,0,0,0,2,11,2024-04-10
O-102998,2024-02-04,2024-02-11,KwaZulu-Natal,Normal,Web,Completed,2024-02-08,0,0,0,7933.139999999999,7841.91,91.23,4,11,10,WH-DBN,QuickShip,1,0,0,1,4,2024-02-04
O-102999,2024-03-21,2024-03-28,Mpumalanga,Express,Web,Completed,2024-03-27,1,0,0,4617.49,4617.49,0.0,4,7,7,WH-CPT,EconoMove,1,1,1,3,6,2024-03-21
O-103000,2024-03-04,2024-03-13,KwaZulu-Natal,Normal,Mobile,Completed,2024-03-11,1,0,0,4109.74,4109.74,0.0,1,1,1,WH-DBN,EconoMove,1,1,1,4,7,2024-03-04
O-103001,2024-02-24,2024-03-03,Free State,Normal,Web,Completed,2024-02-28,1,0,0,2260.36,2260.36,0.0,2,2,2,WH-DBN,EconoMove,1,1,1,1,4,2024-02-24
O-103002,2024-02-07,2024-02-09,Limpopo,Express,Web,Completed,2024-02-09,0,0,0,2637.51,1816.44,821.07,2,3,2,WH-JHB,FastTrack,1,0,0,0,2,2024-02-07
O-103003,2024-04-06,2024-04-14,KwaZulu-Natal,Normal,Web,Completed,2024-04-12,0,0,1,10712.64,7413.32,3299.32,4,7,5,WH-CPT,QuickShip,1,0,0,2,6,2024-04-06
O-103004,2024-01-18,2024-01-23,Limpopo,Express,Web,Completed,2024-01-23,1,0,0,2895.91,2895.91,0.0,2,3,3,WH-JHB,QuickShip,1,1,1,0,5,2024-01-18
O-103005,2024-04-13,2024-04-22,Free State,Normal,Mobile,Completed,2024-04-19,0,0,0,6435.8,4575.6,1860.2,4,5,4,WH-CPT,QuickShip,1,0,0,2,6,2024-04-13
O-103006,2024-01-01,2024-01-05,Gauteng,Normal,Web,Completed,2024-01-06,1,0,0,5691.280000000001,5691.280000000001,0.0,3,3,3,WH-JHB,QuickShip,0,0,0,1,5,2024-01-01
O-103007,2024-03-01,2024-03-07,Limpopo,Express,Web,Completed,2024-03-04,0,0,0,6443.0,4002.73,2440.27,3,5,4,WH-CPT,QuickShip,1,0,0,0,3,2024-03-01
O-103008,2024-02-20,2024-02-27,Western Cape,Normal,Mobile,Completed,2024-02-22,1,0,1,6859.52,6859.52,0.0,3,5,5,WH-JHB,FastTrack,1,1,0,1,2,2024-02-20
O-103009,2024-03-31,2024-04-07,KwaZulu-Natal,Express,Mobile,Completed,2024-04-06,0,1,1,6621.31,5404.860000000001,1216.45,4,7,6,WH-DBN,EconoMove,1,0,0,2,6,2024-03-31
O-103010,2024-04-28,2024-05-05,Mpumalanga,Normal,Mobile,Completed,2024-05-01,1,0,0,978.36,978.36,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,1,3,2024-04-28
O-103011,2024-01-03,2024-01-09,Mpumalanga,Normal,Mobile,Completed,2024-01-07,0,0,0,757.84,0.0,757.84,1,1,0,WH-DBN,QuickShip,1,0,0,2,4,2024-01-03
O-103012,2024-02-17,2024-02-25,Limpopo,Normal,Mobile,Completed,2024-02-26,1,0,0,1462.08,1462.08,0.0,2,2,2,WH-DBN,FastTrack,0,0,0,4,9,2024-02-17
O-103013,2024-03-20,2024-03-29,Limpopo,Normal,Mobile,Completed,2024-03-28,1,0,0,7932.679999999999,7932.679999999999,0.0,4,4,4,WH-JHB,EconoMove,1,1,1,2,8,2024-03-20
O-103014,2024-01-12,2024-01-18,Western Cape,Normal,Web,Completed,2024-01-16,1,0,0,8467.130000000001,8467.130000000001,0.0,4,6,6,WH-CPT,FastTrack,1,1,1,1,4,2024-01-12
O-103015,2024-01-12,2024-01-18,Free State,Normal,Mobile,Completed,2024-01-15,0,0,0,4649.5,908.11,3741.39,4,4,2,WH-JHB,FastTrack,1,0,0,1,3,2024-01-12
O-103016,2024-01-17,2024-01-22,Free State,Normal,Web,Completed,2024-01-21,1,0,0,1845.91,1845.91,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,3,4,2024-01-17
O-103017,2024-01-01,2024-01-08,Western Cape,Normal,Mobile,Completed,2024-01-04,0,0,0,4285.65,2857.1,1428.55,1,3,2,WH-CPT,FastTrack,1,0,0,2,3,2024-01-01
O-103018,2024-01-31,2024-02-08,Gauteng,Normal,Web,Completed,2024-02-04,1,0,1,6337.97,6337.97,0.0,3,3,3,WH-DBN,FastTrack,1,1,0,2,4,2024-01-31
O-103019,2024-04-04,2024-04-12,KwaZulu-Natal,Express,Web,Completed,2024-04-07,1,0,0,5554.0,5554.0,0.0,3,5,5,WH-DBN,QuickShip,1,1,1,1,3,2024-04-04
O-103020,2024-01-15,2024-01-18,Limpopo,Normal,Web,Completed,2024-01-17,1,0,0,1109.65,1109.65,0.0,1,1,1,WH-JHB,FastTrack,1,1,1,0,2,2024-01-15
O-103021,2024-02-09,2024-02-14,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-15,1,0,0,2972.54,2972.54,0.0,1,2,2,WH-JHB,QuickShip,0,0,0,0,6,2024-02-09
O-103022,2024-03-10,2024-03-16,Mpumalanga,Normal,Web,Completed,2024-03-17,1,0,1,12831.01,12831.01,0.0,4,8,8,WH-JHB,EconoMove,0,0,0,2,7,2024-03-10
O-103023,2024-04-12,2024-04-19,KwaZulu-Natal,Normal,Mobile,Completed,2024-04-15,1,1,0,5921.93,5921.93,0.0,3,3,3,WH-CPT,QuickShip,1,1,0,1,3,2024-04-12
O-103024,2024-01-26,2024-01-30,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-29,1,0,1,12147.630000000001,12147.630000000001,0.0,4,6,6,WH-CPT,FastTrack,1,1,0,1,3,2024-01-26
O-103025,2024-01-17,2024-01-23,Gauteng,Normal,Web,Completed,2024-01-21,1,0,0,3890.7000000000003,3890.7000000000003,0.0,3,3,3,WH-JHB,QuickShip,1,1,1,0,4,2024-01-17
O-103026,2024-04-08,2024-04-13,Mpumalanga,Express,Mobile,Completed,2024-04-10,0,0,0,11703.689999999999,10528.49,1175.2,4,8,7,WH-JHB,QuickShip,1,0,0,0,2,2024-04-08
O-103027,2024-01-10,2024-01-16,KwaZulu-Natal,Normal,Mobile,Completed,2024-01-17,1,0,0,1458.99,1458.99,0.0,2,3,3,WH-JHB,QuickShip,0,0,0,1,7,2024-01-10
O-103028,2024-01-29,2024-02-03,Western Cape,Normal,Mobile,Completed,2024-01-30,1,0,0,1028.72,1028.72,0.0,1,2,2,WH-JHB,FastTrack,1,1,1,0,1,2024-01-29
O-103029,2024-04-10,2024-04-15,Gauteng,Normal,Mobile,Completed,2024-04-15,1,0,0,2448.66,2448.66,0.0,3,4,4,WH-JHB,FastTrack,1,1,1,2,5,2024-04-10
O-103030,2024-04-18,2024-04-28,Gauteng,Normal,Mobile,Completed,2024-04-28,1,0,0,6468.54,6468.54,0.0,2,3,3,WH-CPT,EconoMove,1,1,1,3,10,2024-04-18
O-103031,2024-03-19,2024-03-24,Mpumalanga,Normal,Mobile,Completed,2024-03-23,1,0,0,5432.0599999999995,5432.0599999999995,0.0,2,5,5,WH-DBN,FastTrack,1,1,1,3,4,2024-03-19
O-103032,2024-03-04,2024-03-12,Limpopo,Normal,Mobile,Completed,2024-03-11,1,0,1,3083.51,3083.51,0.0,4,4,4,WH-CPT,QuickShip,1,1,0,3,7,2024-03-04
O-103033,2024-03-07,2024-03-13,Limpopo,Normal,Web,Completed,2024-03-11,1,0,0,1525.68,1525.68,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,0,4,2024-03-07
O-103034,2024-03-11,2024-03-16,Mpumalanga,Normal,Mobile,Completed,2024-03-16,1,0,0,1043.05,1043.05,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,2,5,2024-03-11
O-103035,2024-01-29,2024-02-01,Free State,Normal,Mobile,Completed,2024-02-02,0,0,1,2808.58,2314.17,494.41,3,3,2,WH-JHB,FastTrack,0,0,0,1,4,2024-01-29
O-103036,2024-04-25,2024-04-29,Free State,Express,Mobile,Completed,2024-04-28,1,0,0,7759.04,7759.04,0.0,1,4,4,WH-JHB,FastTrack,1,1,1,1,3,2024-04-25
O-103037,2024-03-17,2024-03-20,Mpumalanga,Express,Mobile,Completed,2024-03-22,1,0,0,9147.130000000001,9147.130000000001,0.0,3,6,6,WH-CPT,FastTrack,0,0,0,3,5,2024-03-17
O-103038,2024-01-28,2024-02-03,Western Cape,Normal,Mobile,Completed,2024-02-01,1,0,0,6103.140000000001,6103.140000000001,0.0,2,4,4,WH-CPT,FastTrack,1,1,1,3,4,2024-01-28
O-103039,2024-02-24,2024-03-04,Mpumalanga,Normal,Web,Completed,2024-03-03,1,0,0,1466.19,1466.19,0.0,1,1,1,WH-DBN,EconoMove,1,1,1,2,8,2024-02-24
O-103040,2024-04-25,2024-05-06,Limpopo,Normal,Mobile,Completed,2024-05-01,1,0,0,2296.9700000000003,2296.9700000000003,0.0,2,3,3,WH-DBN,EconoMove,1,1,1,1,6,2024-04-25
O-103041,2024-03-17,2024-03-24,Gauteng,Normal,Web,Completed,2024-03-20,0,0,0,8115.33,7637.34,477.99,4,5,4,WH-DBN,QuickShip,1,0,0,1,3,2024-03-17
O-103042,2024-01-28,2024-02-08,Gauteng,Normal,Mobile,Completed,2024-02-04,0,1,0,12897.87,11793.11,1104.76,4,9,8,WH-DBN,EconoMove,1,0,0,1,7,2024-01-28
O-103043,2024-04-01,2024-04-10,Free State,Normal,Web,Completed,2024-04-06,1,0,0,3527.77,3527.77,0.0,3,3,3,WH-DBN,FastTrack,1,1,1,2,5,2024-04-01
O-103044,2024-01-04,2024-01-09,Mpumalanga,Normal,Web,Completed,2024-01-05,0,0,0,6900.839999999999,5749.719999999999,1151.12,3,5,4,WH-JHB,FastTrack,1,0,0,0,1,2024-01-04
O-103045,2024-02-14,2024-02-20,Mpumalanga,Express,Web,Completed,2024-02-17,1,0,1,3539.3,3539.3,0.0,3,3,3,WH-DBN,QuickShip,1,1,0,0,3,2024-02-14
O-103046,2024-02-26,2024-03-04,Mpumalanga,Normal,Web,Completed,2024-03-01,0,0,0,6828.210000000001,5465.3,1362.91,2,4,3,WH-CPT,EconoMove,1,0,0,1,4,2024-02-26
O-103047,2024-03-16,2024-03-21,Mpumalanga,Express,Web,Completed,2024-03-21,1,0,0,3394.74,3394.74,0.0,1,2,2,WH-JHB,QuickShip,1,1,1,1,5,2024-03-16
O-103048,2024-01-22,2024-01-28,Free State,Express,Web,Completed,2024-01-23,1,0,0,4516.08,4516.08,0.0,2,2,2,WH-JHB,FastTrack,1,1,1,0,1,2024-01-22
O-103049,2024-02-05,2024-02-10,KwaZulu-Natal,Express,Web,Completed,2024-02-09,0,0,0,9267.449999999999,7079.5199999999995,2187.93,4,6,5,WH-JHB,QuickShip,1,0,0,0,4,2024-02-05
O-103050,2024-02-23,2024-03-01,Free State,Normal,Mobile,Completed,2024-02-26,1,0,0,7905.19,7905.19,0.0,4,5,5,WH-JHB,FastTrack,1,1,1,0,3,2024-02-23
O-103051,2024-02-12,2024-02-22,Mpumalanga,Normal,Mobile,Completed,2024-02-22,1,0,0,312.51,312.51,0.0,1,3,3,WH-CPT,EconoMove,1,1,1,3,10,2024-02-12
O-103052,2024-01-29,2024-02-07,Mpumalanga,Normal,Web,Completed,2024-02-02,1,1,1,14316.22,14316.22,0.0,3,6,6,WH-CPT,QuickShip,1,1,0,1,4,2024-01-29
O-103053,2024-02-05,2024-02-14,Gauteng,Express,Mobile,Completed,2024-02-11,0,0,1,8889.61,6860.99,2028.62,4,5,4,WH-CPT,EconoMove,1,0,0,2,6,2024-02-05
O-103054,2024-03-27,2024-04-01,Western Cape,Normal,Mobile,Completed,2024-03-30,1,0,0,3464.4300000000003,3464.4300000000003,0.0,2,4,4,WH-JHB,FastTrack,1,1,1,1,3,2024-03-27
O-103055,2024-03-05,2024-03-13,Mpumalanga,Normal,Mobile,Completed,2024-03-10,1,0,1,2631.4700000000003,2631.4700000000003,0.0,2,3,3,WH-CPT,FastTrack,1,1,0,2,5,2024-03-05
O-103056,2024-02-17,2024-02-26,KwaZulu-Natal,Normal,Web,Completed,2024-02-21,1,1,0,4344.54,4344.54,0.0,3,3,3,WH-JHB,EconoMove,1,1,0,0,4,2024-02-17
O-103057,2024-02-14,2024-02-21,Gauteng,Normal,Web,Completed,2024-02-19,1,0,0,520.88,520.88,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,3,5,2024-02-14
O-103058,2024-01-04,2024-01-12,Western Cape,Normal,Web,Completed,2024-01-09,1,1,0,9731.34,9731.34,0.0,3,5,5,WH-CPT,QuickShip,1,1,0,1,5,2024-01-04
O-103059,2024-01-25,2024-02-05,Gauteng,Normal,Web,Completed,2024-01-31,1,0,0,1203.74,1203.74,0.0,1,1,1,WH-CPT,EconoMove,1,1,1,1,6,2024-01-25
O-103060,2024-01-01,2024-01-07,Limpopo,Normal,Web,Completed,2024-01-05,1,0,0,4686.92,4686.92,0.0,2,2,2,WH-JHB,QuickShip,1,1,1,1,4,2024-01-01
O-103061,2024-03-08,2024-03-17,Mpumalanga,Normal,Mobile,Completed,2024-03-17,0,0,0,2806.41,1688.76,1117.65,3,3,2,WH-JHB,EconoMove,1,0,0,2,9,2024-03-08
O-103062,2024-01-09,2024-01-15,Gauteng,Express,Web,Completed,2024-01-11,1,0,0,7624.91,7624.91,0.0,4,4,4,WH-CPT,QuickShip,1,1,1,1,2,2024-01-09
O-103063,2024-01-15,2024-01-21,Limpopo,Normal,Web,Completed,2024-01-17,0,0,0,5063.84,1791.52,3272.32,3,3,2,WH-CPT,FastTrack,1,0,0,2,2,2024-01-15
O-103064,2024-02-26,2024-03-04,Western Cape,Normal,Mobile,Completed,2024-03-03,1,0,0,806.47,806.47,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,3,6,2024-02-26
O-103065,2024-01-06,2024-01-10,KwaZulu-Natal,Express,Mobile,Completed,2024-01-11,1,0,1,11587.97,11587.97,0.0,3,4,4,WH-JHB,FastTrack,0,0,0,2,5,2024-01-06
O-103066,2024-04-17,2024-04-24,Gauteng,Normal,Web,Completed,2024-04-22,0,0,0,8775.38,7677.36,1098.02,3,6,5,WH-JHB,EconoMove,1,0,0,0,5,2024-04-17
O-103067,2024-04-04,2024-04-12,Mpumalanga,Normal,Web,Completed,2024-04-08,1,0,0,2759.9700000000003,2759.9700000000003,0.0,2,3,3,WH-CPT,FastTrack,1,1,1,3,4,2024-04-04
O-103068,2024-01-30,2024-02-05,Mpumalanga,Normal,Mobile,Completed,2024-02-02,1,0,0,3260.88,3260.88,0.0,1,1,1,WH-JHB,QuickShip,1,1,1,1,3,2024-01-30
O-103069,2024-02-21,2024-02-28,KwaZulu-Natal,Normal,Web,Completed,2024-02-25,1,0,0,13516.8,13516.8,0.0,2,5,5,WH-CPT,QuickShip,1,1,1,1,4,2024-02-21
O-103070,2024-03-30,2024-04-05,Limpopo,Express,Mobile,Completed,2024-04-02,1,0,0,940.64,940.64,0.0,3,5,5,WH-JHB,QuickShip,1,1,1,1,3,2024-03-30
O-103071,2024-04-20,2024-04-26,Limpopo,Normal,Web,Completed,2024-04-26,1,0,1,2598.38,2598.38,0.0,2,3,3,WH-CPT,FastTrack,1,1,0,2,6,2024-04-20
O-103072,2024-01-24,2024-02-02,Free State,Normal,Web,Completed,2024-01-31,1,0,0,7101.47,7101.47,0.0,4,7,7,WH-JHB,EconoMove,1,1,1,1,7,2024-01-24
O-103073,2024-01-15,2024-01-23,KwaZulu-Natal,Normal,Web,Completed,2024-01-20,1,0,0,6442.77,6442.77,0.0,2,4,4,WH-JHB,EconoMove,1,1,1,1,5,2024-01-15
O-103074,2024-02-11,2024-02-17,Mpumalanga,Normal,Web,Completed,2024-02-16,1,0,0,737.97,737.97,0.0,1,1,1,WH-CPT,FastTrack,1,1,1,3,5,2024-02-11
O-103075,2024-01-16,2024-01-23,Mpumalanga,Normal,Mobile,Completed,2024-01-21,1,0,1,11077.14,11077.14,0.0,4,5,5,WH-CPT,FastTrack,1,1,0,3,5,2024-01-16
O-103076,2024-01-27,2024-02-03,Gauteng,Normal,Web,Completed,2024-02-05,1,0,1,4700.47,4700.47,0.0,3,4,4,WH-JHB,EconoMove,0,0,0,2,9,2024-01-27
O-103077,2024-03-26,2024-04-01,KwaZulu-Natal,Normal,Web,Completed,2024-03-28,1,1,1,7498.08,7498.08,0.0,3,4,4,WH-JHB,FastTrack,1,1,0,0,2,2024-03-26
O-103078,2024-04-01,2024-04-07,Mpumalanga,Normal,Mobile,Completed,2024-04-08,1,0,0,1114.38,1114.38,0.0,1,1,1,WH-DBN,FastTrack,0,0,0,3,7,2024-04-01
O-103079,2024-03-26,2024-03-31,Limpopo,Express,Web,Completed,2024-03-30,1,0,0,6418.88,6418.88,0.0,2,2,2,WH-JHB,FastTrack,1,1,1,2,4,2024-03-26
O-103080,2024-04-23,2024-04-29,Limpopo,Normal,Mobile,Completed,2024-04-28,0,0,0,3711.6000000000004,2180.38,1531.22,4,5,4,WH-DBN,FastTrack,1,0,0,2,5,2024-04-23
O-103081,2024-01-25,2024-01-31,Western Cape,Normal,Web,Completed,2024-01-30,0,0,0,4063.51,3796.84,266.67,3,5,4,WH-JHB,FastTrack,1,0,0,2,5,2024-01-25
O-103082,2024-03-17,2024-03-22,Limpopo,Normal,Mobile,Completed,2024-03-21,0,0,0,3945.9,3642.65,303.25,4,7,6,WH-DBN,FastTrack,1,0,0,1,4,2024-03-17
O-103083,2024-01-08,2024-01-15,KwaZulu-Natal,Express,Mobile,Completed,2024-01-12,1,0,0,246.23,246.23,0.0,1,1,1,WH-CPT,QuickShip,1,1,1,2,4,2024-01-08
O-103084,2024-01-01,2024-01-08,Free State,Normal,Web,Completed,2024-01-09,1,0,1,6771.66,6771.66,0.0,4,6,6,WH-DBN,EconoMove,0,0,0,3,8,2024-01-01
O-103085,2024-04-01,2024-04-08,Mpumalanga,Normal,Mobile,Completed,2024-04-09,1,0,0,4352.32,4352.32,0.0,1,1,1,WH-JHB,QuickShip,0,0,0,2,8,2024-04-01
O-103086,2024-04-16,2024-04-23,Western Cape,Express,Web,Completed,2024-04-19,1,1,1,20071.739999999998,20071.739999999998,0.0,4,7,7,WH-CPT,FastTrack,1,1,0,2,3,2024-04-16
O-103087,2024-03-14,2024-03-20,Gauteng,Normal,Mobile,Completed,2024-03-20,1,0,0,192.19,192.19,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,1,6,2024-03-14
O-103088,2024-03-14,2024-03-23,Gauteng,Normal,Web,Completed,2024-03-19,0,0,0,11980.43,7753.509999999999,4226.92,4,6,4,WH-DBN,QuickShip,1,0,0,2,5,2024-03-14
O-103089,2024-04-02,2024-04-08,Mpumalanga,Express,Mobile,Completed,2024-04-06,0,0,1,5064.34,4514.4800000000005,549.86,4,9,8,WH-CPT,QuickShip,1,0,0,2,4,2024-04-02
O-103090,2024-01-10,2024-01-22,Western Cape,Normal,Mobile,Completed,2024-01-18,1,0,1,1642.73,1642.73,0.0,3,3,3,WH-DBN,EconoMove,1,1,0,4,8,2024-01-10
O-103091,2024-01-31,2024-02-05,KwaZulu-Natal,Express,Mobile,Completed,2024-02-08,1,1,0,9062.99,9062.99,0.0,3,7,7,WH-DBN,QuickShip,0,0,0,4,8,2024-01-31
O-103092,2024-02-14,2024-02-19,Limpopo,Normal,Mobile,Completed,2024-02-18,0,0,0,4014.61,1553.35,2461.26,2,2,1,WH-JHB,FastTrack,1,0,0,0,4,2024-02-14
O-103093,2024-01-03,2024-01-09,Free State,Normal,Mobile,Completed,2024-01-07,1,0,0,4473.82,4473.82,0.0,2,2,2,WH-CPT,FastTrack,1,1,1,2,4,2024-01-03
O-103094,2024-01-01,2024-01-07,Western Cape,Express,Mobile,Completed,2024-01-08,1,0,0,255.59,255.59,0.0,1,1,1,WH-DBN,QuickShip,0,0,0,4,7,2024-01-01
O-103095,2024-04-27,2024-05-03,KwaZulu-Natal,Normal,Web,Completed,2024-05-06,0,0,1,10269.68,6929.13,3340.5499999999997,4,5,3,WH-DBN,QuickShip,0,0,0,4,9,2024-04-27
O-103096,2024-03-06,2024-03-10,Western Cape,Express,Web,Completed,2024-03-10,1,0,0,6782.04,6782.04,0.0,3,5,5,WH-DBN,FastTrack,1,1,1,2,4,2024-03-06
O-103097,2024-04-02,2024-04-04,Limpopo,Express,Web,Completed,2024-04-06,1,0,0,841.11,841.11,0.0,1,1,1,WH-JHB,FastTrack,0,0,0,1,4,2024-04-02
O-103098,2024-04-12,2024-04-17,Free State,Normal,Web,Completed,2024-04-18,1,0,0,1288.49,1288.49,0.0,1,1,1,WH-CPT,QuickShip,0,0,0,2,6,2024-04-12
O-103099,2024-03-16,2024-03-25,Mpumalanga,Express,Mobile,Completed,2024-03-22,1,0,1,2390.46,2390.46,0.0,1,2,2,WH-CPT,EconoMove,1,1,0,3,6,2024-03-16
O-103100,2024-01-29,2024-02-08,Mpumalanga,Normal,Web,Completed,2024-02-04,1,0,0,5295.360000000001,5295.360000000001,0.0,2,3,3,WH-DBN,EconoMove,1,1,1,3,6,2024-01-29
O-103101,2024-04-03,2024-04-11,Free State,Normal,Web,Completed,2024-04-09,1,0,0,4040.36,4040.36,0.0,4,4,4,WH-DBN,QuickShip,1,1,1,4,6,2024-04-03
O-103102,2024-03-14,2024-03-19,Gauteng,Normal,Mobile,Completed,2024-03-21,1,0,0,986.69,986.69,0.0,1,1,1,WH-DBN,FastTrack,0,0,0,4,7,2024-03-14
O-103103,2024-01-04,2024-01-10,Gauteng,Express,Mobile,Completed,2024-01-11,0,0,1,4994.320000000001,2864.4700000000003,2129.8500000000004,3,6,4,WH-CPT,QuickShip,0,0,0,3,7,2024-01-04
O-103104,2024-04-09,2024-04-17,Mpumalanga,Normal,Mobile,Completed,2024-04-15,1,0,0,3416.8,3416.8,0.0,2,2,2,WH-CPT,QuickShip,1,1,1,2,6,2024-04-09
O-103105,2024-02-26,2024-03-03,Western Cape,Normal,Web,Completed,2024-03-05,1,0,0,1275.15,1275.15,0.0,3,3,3,WH-JHB,QuickShip,0,0,0,2,8,2024-02-26
O-103106,2024-04-26,2024-05-01,Limpopo,Normal,Mobile,Completed,2024-04-29,1,0,0,2556.9,2556.9,0.0,2,2,2,WH-JHB,FastTrack,1,1,1,1,3,2024-04-26
O-103107,2024-03-01,2024-03-04,Limpopo,Express,Web,Completed,2024-03-04,1,0,1,10775.0,10775.0,0.0,4,5,5,WH-JHB,FastTrack,1,1,0,0,3,2024-03-01
O-103108,2024-03-03,2024-03-12,Free State,Normal,Web,Completed,2024-03-09,1,0,1,3478.49,3478.49,0.0,2,2,2,WH-CPT,EconoMove,1,1,0,1,6,2024-03-03
O-103109,2024-01-01,2024-01-07,Free State,Normal,Mobile,Completed,2024-01-04,1,0,0,680.88,680.88,0.0,1,2,2,WH-JHB,QuickShip,1,1,1,0,3,2024-01-01
O-103110,2024-03-25,2024-04-02,Gauteng,Normal,Mobile,Completed,2024-03-29,1,1,1,6954.6900000000005,6954.6900000000005,0.0,4,4,4,WH-DBN,QuickShip,1,1,0,1,4,2024-03-25
O-103111,2024-03-22,2024-03-28,Western Cape,Express,Web,Completed,2024-03-31,0,0,0,11546.32,9092.99,2453.33,4,6,5,WH-CPT,EconoMove,0,0,0,1,9,2024-03-22
O-103112,2024-03-03,2024-03-09,KwaZulu-Natal,Normal,Web,Completed,2024-03-10,1,0,0,10371.26,10371.26,0.0,3,5,5,WH-CPT,QuickShip,0,0,0,3,7,2024-03-03
O-103113,2024-03-23,2024-03-26,Limpopo,Express,Web,Completed,2024-03-27,0,0,0,16376.75,13931.16,2445.59,3,7,6,WH-JHB,FastTrack,0,0,0,2,4,2024-03-23
O-103114,2024-01-15,2024-01-18,Western Cape,Normal,Mobile,Completed,2024-01-17,1,0,0,4715.110000000001,4715.110000000001,0.0,3,5,5,WH-JHB,FastTrack,1,1,1,1,2,2024-01-15
O-103115,2024-02-01,2024-02-06,KwaZulu-Natal,Normal,Mobile,Completed,2024-02-04,1,1,0,4580.59,4580.59,0.0,2,3,3,WH-JHB,FastTrack,1,1,0,2,3,2024-02-01
O-103116,2024-03-05,2024-03-11,Mpumalanga,Express,Web,Completed,2024-03-09,1,0,0,636.03,636.03,0.0,1,1,1,WH-DBN,FastTrack,1,1,1,1,4,2024-03-05
O-103117,2024-03-06,2024-03-13,Free State,Normal,Web,Completed,2024-03-12,1,0,0,4827.66,4827.66,0.0,1,2,2,WH-JHB,QuickShip,1,1,1,2,6,2024-03-06
O-103118,2024-04-18,2024-04-24,Mpumalanga,Express,Web,Completed,2024-04-25,1,0,0,4134.17,4134.17,0.0,1,1,1,WH-DBN,QuickShip,0,0,0,4,7,2024-04-18
O-103119,2024-01-17,2024-01-25,Gauteng,Normal,Web,Completed,2024-01-20,1,0,0,4467.6900000000005,4467.6900000000005,0.0,1,3,3,WH-CPT,EconoMove,1,1,1,1,3,2024-01-17
